,name,image,height,width,boxes,relative_boxes,annotations,anno_type,relative_annotations,iou_score,max_iou_score,num_of_annotations,avg_score
117,1297077145324f4e.jpg,/Zebra/1297077145324f4e.jpg,768,1024,"[[199.8359375, 250.0537567138672, 277.5736389160156, 319.51556396484375], [63.25898361206055, 233.50439453125, 131.861572265625, 299.19647216796875], [108.2624282836914, 262.6542053222656, 204.8061981201172, 338.3589782714844], [415.00079345703125, 214.65097045898438, 499.96514892578125, 270.1077575683594], [161.9951934814453, 172.446533203125, 236.9334716796875, 234.88784790039062], [423.99603271484375, 185.54605102539062, 553.0567016601562, 250.81216430664062], [822.505859375, 331.3680725097656, 907.216796875, 406.1641540527344], [735.0383911132812, 348.7691345214844, 822.55078125, 522.0027465820312], [854.4857177734375, 354.2119140625, 975.0400390625, 437.28125], [342.7939453125, 256.3172912597656, 390.28759765625, 331.03680419921875], [391.41839599609375, 337.1922912597656, 472.82183837890625, 448.48272705078125], [538.2426147460938, 217.8116455078125, 600.6636962890625, 262.21282958984375], [280.3661193847656, 378.3896484375, 351.2500915527344, 474.3638610839844], [435.71240234375, 360.8252868652344, 539.9603271484375, 494.94952392578125], [952.5890502929688, 250.2823944091797, 1023.876953125, 322.8369140625], [584.96728515625, 367.25164794921875, 634.8571166992188, 452.28875732421875], [435.0747985839844, 362.28253173828125, 539.2642822265625, 495.35675048828125], [0.0, 221.79248046875, 51.097801208496094, 300.546875], [571.0328369140625, 355.93487548828125, 635.6198120117188, 452.9375915527344], [70.7939682006836, 211.94320678710938, 154.49337768554688, 256.45965576171875], [151.23095703125, 235.46426391601562, 228.92672729492188, 269.6123046875], [230.7074737548828, 175.71524047851562, 296.86181640625, 231.40731811523438], [892.1943359375, 248.46786499023438, 963.0564575195312, 320.6416931152344], [482.9066467285156, 189.02993774414062, 551.7140502929688, 246.52847290039062]]","[[0.19515228271484375, 0.3255908290545146, 0.2710680067539215, 0.41603589057922363], [0.06177635118365288, 0.30404218037923175, 0.12877106666564941, 0.38957873980204266], [0.10572502762079239, 0.3419976631800334, 0.20000605285167694, 0.4405715862909953], [0.4052742123603821, 0.27949345111846924, 0.48824721574783325, 0.35170280933380127], [0.15819843113422394, 0.22453975677490234, 0.23138034343719482, 0.3058435519536336], [0.4140586256980896, 0.24159642060597739, 0.5400944352149963, 0.3265783389409383], [0.8032283782958984, 0.4314688444137573, 0.8859539031982422, 0.5288595755894979], [0.7178109288215637, 0.4541264772415161, 0.8032722473144531, 0.6796910762786865], [0.8344587087631226, 0.4612134297688802, 0.9521875381469727, 0.5693766276041666], [0.3347597122192383, 0.3337464729944865, 0.38114023208618164, 0.43103750546773273], [0.3822445273399353, 0.4390524625778198, 0.46174007654190063, 0.5839618841807047], [0.5256275534629822, 0.28360891342163086, 0.5865856409072876, 0.34142295519510907], [0.2737950384616852, 0.4926948547363281, 0.34301766753196716, 0.6176612774531046], [0.42550039291381836, 0.4698245922724406, 0.527305006980896, 0.6444655259450277], [0.9302627444267273, 0.3258885343869527, 0.9998798370361328, 0.4203605651855469], [0.5712571144104004, 0.4781922499338786, 0.6199776530265808, 0.5889176527659098], [0.42487773299217224, 0.4717220465342204, 0.5266252756118774, 0.6449957688649496], [0.0, 0.28879229227701825, 0.04990019649267197, 0.3913370768229167], [0.5576492547988892, 0.4634568691253662, 0.6207224726676941, 0.5897624890009562], [0.06913473457098007, 0.27596771717071533, 0.15087243914604187, 0.333931843439738], [0.14768648147583008, 0.3065940936406453, 0.22356125712394714, 0.3510576883951823], [0.22530026733875275, 0.2287958860397339, 0.2899041175842285, 0.3013116121292114], [0.8712835311889648, 0.323525865872701, 0.9404848217964172, 0.4175022045771281], [0.47158852219581604, 0.2461327314376831, 0.5387832522392273, 0.321000615755717]]","[[888.32, 235.52025600000002, 1023.36, 326.4]]",<class 'list'>,"[[0.8675, 0.306667, 0.999375, 0.425]]","[[0.2201475905272302, 0.1321414369066855, 0.17083931406753025, 0.3647916256384368, 0.17626718579005932, 0.380774777282527, 0.7016513030240923, 0.5383483624831609, 0.7165075197819963, 0.30240956400279856, 0.3058120810820537, 0.45259364223794984, 0.21889204683107455, 0.3265762035008841, 0.9239933351728322, 0.414649534668728, 0.3255366024888832, 0.08889744735254106, 0.41650170096060113, 0.13736543090662565, 0.18430627781854125, 0.21139479094578922, 0.9240549444074737, 0.3931320107376935]]",[0.9240549444074737],1,0.9240549444074736
118,688f367ddf28403d.jpg,/Zebra/688f367ddf28403d.jpg,679,1024,"[[340.87188720703125, 12.829394340515137, 1022.1912231445312, 669.7957153320312]]","[[0.33288270235061646, 0.018894542474985475, 0.9982336163520813, 0.9864443524772183]]","[[351.533056, 12.684398999999999, 1023.2535039999999, 678.253779]]",<class 'list'>,"[[0.343294, 0.018681, 0.9992709999999999, 0.998901]]",[[0.9868146767265017]],[0.9868146767265017],1,0.9868146767265016
119,25547b45bfaab8e8.jpg,/Zebra/25547b45bfaab8e8.jpg,682,1024,"[[22.007762908935547, 141.564453125, 591.5288696289062, 664.75439453125], [592.4632568359375, 297.24542236328125, 956.5460205078125, 621.6480712890625], [602.615234375, 145.4679718017578, 986.2883911132812, 381.15283203125], [602.0587768554688, 144.00564575195312, 984.6515502929688, 575.3289184570312]]","[[0.02149195596575737, 0.20757251191348974, 0.5776649117469788, 0.9747131884622434], [0.5785773992538452, 0.4358437278053977, 0.9341269731521606, 0.9115074359077163], [0.5884914398193359, 0.2132961463368883, 0.9631722569465637, 0.5588751202804252], [0.5879480242729187, 0.21115197324333304, 0.9615737795829773, 0.8435907895264387]]","[[19.2, 146.00597, 592.64, 681.3596020000001], [607.36, 140.882786, 988.8, 649.981464]]",<class 'list'>,"[[0.01875, 0.214085, 0.57875, 0.9990610000000002], [0.593125, 0.206573, 0.965625, 0.9530519999999999]]","[[0.9803717027458978, 0.4460343213729386, 0.40322297229825776, 0.47313186821147435], [0.5012343072772637, 0.8182178749969956, 0.7670803621550982, 0.928669682102252]]","[0.9803717027458978, 0.928669682102252]",2,0.9545206924240748
120,11149476222de7f3.jpg,/Zebra/11149476222de7f3.jpg,682,1024,"[[11.842920303344727, 0.4209960997104645, 711.5596923828125, 678.5269775390625]]","[[0.011565351858735085, 0.0006172963338863115, 0.6948825120925903, 0.9949075916995052]]","[[37.12, 0.0, 716.8, 680.720568]]",<class 'list'>,"[[0.03625, 0.0, 0.7, 0.9981239999999999]]",[[0.9804919678901032]],[0.9804919678901032],1,0.9804919678901032
121,e4a38e244a509ec7.jpg,/Zebra/e4a38e244a509ec7.jpg,768,1024,"[[3.248828172683716, 298.34814453125, 879.24609375, 670.1668090820312], [0.0, 189.4368438720703, 969.3845825195312, 667.5758666992188]]","[[0.0031726837623864412, 0.3884741465250651, 0.8586387634277344, 0.8726130326588949], [0.0, 0.24666255712509155, 0.9466646313667297, 0.8692394097646078]]","[[0.0, 179.19974399999998, 872.32, 647.679744]]",<class 'list'>,"[[0.0, 0.23333299999999998, 0.851875, 0.843333]]","[[0.8830850887085044, 0.9288588145960418]]",[0.9288588145960418],1,0.9288588145960418
122,0ffdd5b29787e2ec.jpg,/Zebra/0ffdd5b29787e2ec.jpg,682,1024,"[[75.42012023925781, 0.0, 1021.3074340820312, 677.0325317382812]]","[[0.07365246117115021, 0.0, 0.9973705410957336, 0.9927163221968933]]","[[46.72, 0.0, 1023.36, 681.3602840000001]]",<class 'list'>,"[[0.045625, 0.0, 0.999375, 0.9990620000000001]]",[[0.9815030420530146]],[0.9815030420530146],1,0.9815030420530146
123,338485a21d115131.jpg,/Zebra/338485a21d115131.jpg,824,1024,"[[1.1696288585662842, 2.841601610183716, 1022.25439453125, 820.74560546875]]","[[0.001142215682193637, 0.0034485456434268395, 0.9982953071594238, 0.9960504920737258]]","[[0.0, 0.0, 1022.821376, 822.820856]]",<class 'list'>,"[[0.0, 0.0, 0.998849, 0.998569]]",[[0.9961684275967092]],[0.9961684275967092],1,0.9961684275967092
124,1bb8def47206a68d.jpg,/Zebra/1bb8def47206a68d.jpg,799,1024,"[[18.864940643310547, 82.8377914428711, 1019.6424560546875, 751.7306518554688]]","[[0.018422793596982956, 0.10367683534777358, 0.9957445859909058, 0.9408393640243664]]","[[5.12, 71.705456, 952.32, 627.4195440000001]]",<class 'list'>,"[[0.005, 0.089744, 0.93, 0.7852560000000001]]",[[0.8730096467582164]],[0.8730096467582164],1,0.8730096467582164
125,cca7f55aab5d025b.jpg,/Zebra/cca7f55aab5d025b.jpg,685,1024,"[[0.0, 3.895092725753784, 753.6480102539062, 674.8460693359375]]","[[0.0, 0.005686266752925232, 0.7359843850135803, 0.9851767435561132]]","[[0.0, 0.0, 1023.36, 684.36021]]",<class 'list'>,"[[0.0, 0.0, 0.999375, 0.9990660000000001]]",[[0.8597611978857073]],[0.8597611978857073],1,0.8597611978857073
126,01de6ec879e39395.jpg,/Zebra/01de6ec879e39395.jpg,765,1024,"[[32.074607849121094, 72.98310852050781, 979.81640625, 689.810546875]]","[[0.03132285922765732, 0.09540275623595793, 0.9568519592285156, 0.9017131331699346]]","[[31.36, 62.73612, 950.4, 677.29734]]",<class 'list'>,"[[0.030625, 0.082008, 0.928125, 0.8853559999999999]]",[[0.9687335345436119]],[0.9687335345436119],1,0.968733534543612
127,a52f1286aba2168e.jpg,/Zebra/a52f1286aba2168e.jpg,683,1024,"[[0.0, 137.7102508544922, 653.2052001953125, 674.0524291992188]]","[[0.0, 0.2016255502994029, 0.6378957033157349, 0.9868996035127654]]","[[0.0, 109.28, 650.809344, 681.861439]]",<class 'list'>,"[[0.0, 0.16, 0.635556, 0.998333]]",[[0.9697901994279949]],[0.9697901994279949],1,0.9697901994279948
128,0dbbe46dc223bb9c.jpg,/Zebra/0dbbe46dc223bb9c.jpg,982,1024,"[[0.0, 20.80029296875, 1019.5833740234375, 976.8751831054688]]","[[0.0, 0.021181561067973524, 0.9956868886947632, 0.9947812455249173]]","[[0.0, 0.0, 1023.36, 981.3597359999999]]",<class 'list'>,"[[0.0, 0.0, 0.999375, 0.9993479999999999]]",[[0.9853007676133164]],[0.9853007676133164],1,0.9853007676133164
129,52e333991ea06f2c.jpg,/Zebra/52e333991ea06f2c.jpg,1024,680,"[[24.7646484375, 336.79022216796875, 618.8857421875, 800.2277221679688]]","[[0.03641860064338235, 0.328896701335907, 0.9101260914522059, 0.781472384929657]]","[[29.4542, 334.72, 619.17128, 778.88]]",<class 'list'>,"[[0.043315, 0.326875, 0.9105460000000001, 0.760625]]",[[0.9804437556515845]],[0.9804437556515845],1,0.9804437556515844
130,09276fe2b6f41fd3.jpg,/Zebra/09276fe2b6f41fd3.jpg,768,1024,"[[9.018945693969727, 64.0927734375, 996.1295166015625, 768.0], [9.027612686157227, 27.923534393310547, 360.7055358886719, 481.74267578125]]","[[0.008807564154267311, 0.08345413208007812, 0.9727827310562134, 1.0], [0.008816028013825417, 0.03635876874128977, 0.35225149989128113, 0.6272691090901693]]","[[8.96, 23.679744, 977.28, 767.360256]]",<class 'list'>,"[[0.00875, 0.030833, 0.954375, 0.999167]]","[[0.9639493723559458, 0.5580904403007604]]",[0.9639493723559458],1,0.9639493723559458
131,266b4233c2bb42b4.jpg,/Zebra/266b4233c2bb42b4.jpg,768,1024,"[[0.0, 0.19091796875, 991.775390625, 766.5011596679688]]","[[0.0, 0.0002485911051432292, 0.9685306549072266, 0.9980483849843343]]","[[0.0, 0.0, 916.7994880000001, 766.400256]]",<class 'list'>,"[[0.0, 0.0, 0.8953120000000001, 0.997917]]",[[0.9626267826322469]],[0.9626267826322469],1,0.9626267826322468
132,2b50ab8c682a0be1.jpg,/Zebra/2b50ab8c682a0be1.jpg,683,1024,"[[319.1463317871094, 50.58281326293945, 694.6748657226562, 660.8533325195312], [0.0, 243.44287109375, 275.09429931640625, 673.9688720703125], [645.3896484375, 302.9556579589844, 901.2275390625, 675.099609375], [628.92041015625, 91.1922836303711, 1024.0, 671.8837890625], [3.805468797683716, 158.59707641601562, 449.8453063964844, 503.34637451171875]]","[[0.311666339635849, 0.0740597558754604, 0.6783934235572815, 0.9675744253580253], [0.0, 0.35643172927342603, 0.268646776676178, 0.9867772651102672], [0.6302633285522461, 0.4435661170702553, 0.8801050186157227, 0.9884328102122987], [0.6141800880432129, 0.13351725275310555, 1.0, 0.9837244349377745], [0.0037162781227380037, 0.23220655404980325, 0.4393020570278168, 0.7369639451123261]]","[[0.0, 48.05314799999999, 1023.36, 682.3593460000001], [627.2, 61.508247999999995, 1023.36, 348.54787699999997], [650.24, 305.619961, 901.12, 682.3593460000001]]",<class 'list'>,"[[0.0, 0.07035599999999999, 0.999375, 0.9990620000000001], [0.6125, 0.090056, 0.999375, 0.510319], [0.635, 0.447467, 0.88, 0.9990620000000001]]","[[0.6711045539591741, 0.536364579385566, 0.5007093809065333, 0.664417016460016, 0.5601899894107082], [0.49735559540843566, 0.2307629249379418, 0.5193298154339422, 0.7260747619005816, 0.3438596867484756], [0.5406596091891707, 0.3224724459457274, 0.9868473470067523, 0.7404297396377005, 0.3395133465814633]]","[0.6711045539591741, 0.7260747619005816, 0.9868473470067523]",3,0.794675554288836
133,3ddbc3641e0d2877.jpg,/Zebra/3ddbc3641e0d2877.jpg,685,1024,"[[83.73445892333984, 406.0230407714844, 416.15557861328125, 589.6970825195312], [431.2754821777344, 409.987060546875, 865.6600341796875, 543.0703735351562]]","[[0.08177193254232407, 0.5927343660897582, 0.40640193223953247, 0.8608716533131843], [0.4211674630641937, 0.5985212562728102, 0.8453711271286011, 0.7928034650148267]]","[[85.999616, 403.999985, 414.00012799999996, 585.99969]]",<class 'list'>,"[[0.083984, 0.589781, 0.40429699999999996, 0.855474]]","[[0.9901999230521651, 0.5342126204343342]]",[0.9901999230521651],1,0.9901999230521652
134,73e2ec1b1f1c2b87.jpg,/Zebra/73e2ec1b1f1c2b87.jpg,680,1024,"[[197.83740234375, 1.9601562023162842, 1024.0, 680.0], [192.5272979736328, 0.0, 604.5704956054688, 678.6603393554688], [437.3026428222656, 0.0, 1023.2189331054688, 675.4827270507812]]","[[0.19320058822631836, 0.002882582650465124, 1.0, 1.0], [0.1880149394273758, 0.0, 0.5904008746147156, 0.9980299108168658], [0.4270533621311188, 0.0, 0.9992372393608093, 0.9933569515452666]]","[[196.48, 0.0, 1023.36, 679.35944]]",<class 'list'>,"[[0.191875, 0.0, 0.999375, 0.9990579999999999]]","[[0.9970118220343593, 0.7716898443090761, 0.8673306872442019]]",[0.9970118220343593],1,0.9970118220343592
135,363773cac415dc80.jpg,/Zebra/363773cac415dc80.jpg,768,1024,"[[0.32470703125, 44.702537536621094, 720.0257568359375, 758.8040771484375], [19.567188262939453, 25.719141006469727, 1024.0, 754.9147338867188]]","[[0.0003170967102050781, 0.05820642908414205, 0.7031501531600952, 0.9880261421203613], [0.01910858228802681, 0.033488464852174125, 1.0, 0.982961893081665]]","[[0.0, 23.679744, 709.76, 735.36]]",<class 'list'>,"[[0.0, 0.030833, 0.693125, 0.9575]]","[[0.9646064665099927, 0.8252274965734435]]",[0.9646064665099927],1,0.9646064665099928
136,369836c1977896d9.jpg,/Zebra/369836c1977896d9.jpg,681,1024,"[[0.0, 0.9384765625, 793.8087158203125, 679.90966796875]]","[[0.0, 0.0013780859948604994, 0.7752038240432739, 0.9983989250642438]]","[[0.0, 0.0, 789.76, 680.359179]]",<class 'list'>,"[[0.0, 0.0, 0.77125, 0.999059]]",[[0.9967577233542575]],[0.9967577233542575],1,0.9967577233542576
137,3ec18e5d533ad07f.jpg,/Zebra/3ec18e5d533ad07f.jpg,683,1024,"[[574.4029541015625, 135.75100708007812, 1024.0, 532.8162231445312], [146.6220245361328, 101.6382827758789, 641.5151977539062, 539.6124267578125], [367.0083312988281, 91.86454772949219, 752.2081298828125, 544.78955078125], [0.774121105670929, 46.40117263793945, 570.6307373046875, 535.18115234375], [0.012500000186264515, 108.548828125, 464.56201171875, 513.08447265625], [365.91455078125, 61.08305740356445, 920.6949462890625, 550.5819091796875]]","[[0.5609403848648071, 0.19875696497815246, 1.0, 0.7801116005044382], [0.1431855708360672, 0.14881154139952987, 0.6264796853065491, 0.7900621182398426], [0.35840657353401184, 0.13450153401096954, 0.7345782518386841, 0.7976420948480967], [0.0007559776422567666, 0.06793729522392307, 0.5572565793991089, 0.7835741615574671], [1.220703143189894e-05, 0.1589294701683748, 0.4536738395690918, 0.7512217754849927], [0.35733842849731445, 0.08943346618384254, 0.8991161584854126, 0.8061228538502013]]","[[121.6, 15.377061999999999, 1023.36, 556.138897]]",<class 'list'>,"[[0.11875, 0.022514, 0.999375, 0.8142590000000001]]","[[0.6748599102729426, 0.7224765558693277, 0.6792398615781515, 0.6909099962225759, 0.5972994173456228, 0.7854799148589771]]",[0.7854799148589771],1,0.7854799148589771
138,da68f65a6b69fa1d.jpg,/Zebra/da68f65a6b69fa1d.jpg,682,1024,"[[132.71670532226562, 146.4207305908203, 843.2433471679688, 652.6990356445312]]","[[0.12960615754127502, 0.21469315335897407, 0.8234798312187195, 0.9570367091562042]]","[[138.14272, 148.873098, 836.903936, 655.846664]]",<class 'list'>,"[[0.134905, 0.218289, 0.817289, 0.9616520000000001]]",[[0.9885662748933809]],[0.9885662748933809],1,0.9885662748933808
139,0fd35fbf0c897c2e.jpg,/Zebra/0fd35fbf0c897c2e.jpg,683,1024,"[[358.5848083496094, 181.1175994873047, 813.9995727539062, 608.1912231445312], [197.98330688476562, 110.56172180175781, 693.0130004882812, 580.8582153320312]]","[[0.3501804769039154, 0.26517950144554125, 0.7949214577674866, 0.890470312071056], [0.19334307312965393, 0.16187660585908903, 0.6767705082893372, 0.850451266957586]]","[[190.999552, 102.999815, 812.0002559999999, 611.000189]]",<class 'list'>,"[[0.186523, 0.150805, 0.7929689999999999, 0.894583]]","[[0.836151051752491, 0.8941888476257349]]",[0.8941888476257349],1,0.8941888476257349
140,18249c208d9ec665.jpg,/Zebra/18249c208d9ec665.jpg,684,1024,"[[0.0, 1.825292944908142, 1023.6492309570312, 679.5407104492188]]","[[0.0, 0.0026685569370002078, 0.9996574521064758, 0.9934805708321911]]","[[0.0, 0.0, 1023.36, 682.0786439999999]]",<class 'list'>,"[[0.0, 0.0, 0.999375, 0.9971909999999999]]",[[0.9966656715547234]],[0.9966656715547234],1,0.9966656715547234
141,30f7390d9cf307a9.jpg,/Zebra/30f7390d9cf307a9.jpg,768,1024,"[[329.6195373535156, 281.085205078125, 822.3935546875, 617.7412719726562]]","[[0.3218940794467926, 0.3659963607788086, 0.8031187057495117, 0.8043506145477295]]","[[329.6, 280.53350400000005, 822.4, 617.600256]]",<class 'list'>,"[[0.321875, 0.36527800000000005, 0.803125, 0.804167]]",[[0.9993561075896558]],[0.9993561075896558],1,0.9993561075896558
142,059d354557a3dce0.jpg,/Zebra/059d354557a3dce0.jpg,577,1024,"[[5.921288967132568, 242.7122039794922, 167.18850708007812, 345.96142578125], [179.8981475830078, 258.69708251953125, 384.2265625, 347.1162109375], [765.6305541992188, 254.8917999267578, 907.1219482421875, 341.56036376953125], [890.521484375, 266.86572265625, 1023.4148559570312, 339.3321228027344], [701.44775390625, 251.4088897705078, 906.2190551757812, 341.3184509277344], [702.8126220703125, 249.75830078125, 814.9854736328125, 337.6112365722656]]","[[0.005782508756965399, 0.42064506755544573, 0.1632700264453888, 0.5995865264839688], [0.17568178474903107, 0.44834849656764514, 0.37522125244140625, 0.6015878872400346], [0.7476860880851746, 0.4417535527326825, 0.8858612775802612, 0.5919590359957214], [0.8696498870849609, 0.4625055851928076, 0.9994285702705383, 0.5880972665558655], [0.6850075721740723, 0.4357173132937744, 0.8849795460700989, 0.5915397763045657], [0.6863404512405396, 0.4328566737976603, 0.7958842515945435, 0.5851147947526267]]","[[5.12, 241.69895300000002, 168.96, 346.84104699999995], [177.92, 255.162094, 393.6, 345.55895300000003], [700.16, 235.28790600000002, 1023.36, 340.43]]",<class 'list'>,"[[0.005, 0.418889, 0.165, 0.601111], [0.17375, 0.442222, 0.384375, 0.598889], [0.68375, 0.40777800000000003, 0.999375, 0.59]]","[[0.9950651829228941, 0.7064732216172992, 0.21812916826238363, 0.1438774103076871, 0.2517696553644828, 0.2628481877035081], [0.7063546364329901, 0.9833215472327538, 0.37019552658149063, 0.276867678483323, 0.40525133913017874, 0.4241265128986234], [0.23767344405108318, 0.3672916796855416, 0.8390559521381192, 0.8175337054546272, 0.8894806749583117, 0.8219834517501967]]","[0.9950651829228941, 0.9833215472327538, 0.8894806749583117]",3,0.9559558017046532
143,c29b04e01737f2ad.jpg,/Zebra/c29b04e01737f2ad.jpg,661,1024,"[[430.01739501953125, 282.25311279296875, 1002.1806640625, 656.38232421875]]","[[0.419938862323761, 0.4270092477957167, 0.9786920547485352, 0.9930141062310892]]","[[435.2, 282.462486, 1012.48, 660.359491]]",<class 'list'>,"[[0.425, 0.42732600000000004, 0.98875, 0.9990310000000001]]",[[0.9863860144519286]],[0.9863860144519286],1,0.9863860144519286
144,f394d2e7a319656e.jpg,/Zebra/f394d2e7a319656e.jpg,768,1024,"[[625.369140625, 392.12237548828125, 985.5269775390625, 694.1082153320312], [2.4285645484924316, 4.304296970367432, 520.15771484375, 634.0250244140625]]","[[0.6107120513916016, 0.5105760097503662, 0.9624286890029907, 0.9037867387135824], [0.0023716450668871403, 0.005604553346832593, 0.5079665184020996, 0.8255534172058105]]","[[0.0, 0.0, 569.6, 646.400256], [627.84, 395.52, 984.96, 690.560256]]",<class 'list'>,"[[0.0, 0.0, 0.55625, 0.841667], [0.613125, 0.515, 0.961875, 0.8991669999999999]]","[[0.3605547960738231, 0.9560417146897873], [0.9913282422131041, 0.3414815649623584]]","[0.9560417146897873, 0.9913282422131041]",2,0.9736849784514456
145,343c39f1f8eee53d.jpg,/Zebra/343c39f1f8eee53d.jpg,686,1024,"[[90.17948913574219, 94.28437805175781, 1019.9656372070312, 675.5109252929688], [0.0, 0.005419922061264515, 440.6117248535156, 615.1431884765625], [2.396679639816284, 2.036547899246216, 810.6375732421875, 678.1945190429688]]","[[0.08806590735912323, 0.1374407843320085, 0.9960601925849915, 0.9847098036340652], [0.0, 7.90076102225148e-06, 0.43028488755226135, 0.8967101872836188], [0.00234050746075809, 0.0029687287161023553, 0.7916382551193237, 0.9886217478760477]]","[[123.45343999999999, 46.321464, 906.0577279999999, 684.896912]]",<class 'list'>,"[[0.12055999999999999, 0.067524, 0.8848219999999999, 0.9983920000000001]]","[[0.887528617844309, 0.6433821764367567, 0.8562692046546809]]",[0.887528617844309],1,0.887528617844309
146,275a2b2b8f6a3c90.jpg,/Zebra/275a2b2b8f6a3c90.jpg,768,1024,"[[2.235156297683716, 5.074609279632568, 1016.7825927734375, 758.8665771484375], [0.0, 0.0, 428.6302795410156, 766.2213134765625]]","[[0.0021827698219567537, 0.00660756416618824, 0.9929517507553101, 0.9881075223286947], [0.0, 0.0, 0.41858425736427307, 0.9976840019226074]]","[[0.0, 0.0, 586.88, 767.360256]]",<class 'list'>,"[[0.0, 0.0, 0.573125, 0.999167]]","[[0.7827402424421664, 0.9010930092720117]]",[0.9010930092720117],1,0.9010930092720116
147,10efd309138a93fc.jpg,/Zebra/10efd309138a93fc.jpg,681,1024,"[[453.14288330078125, 226.82650756835938, 640.24365234375, 437.1749572753906], [246.9763641357422, 145.95162963867188, 367.8824157714844, 364.21710205078125]]","[[0.4425223469734192, 0.33307857205339114, 0.6252379417419434, 0.6419602896848614], [0.24118785560131073, 0.21431957362506884, 0.3592601716518402, 0.5348268752581222]]","[[244.48, 148.62825, 364.8, 366.4461]]",<class 'list'>,"[[0.23875, 0.21825, 0.35625, 0.5381]]","[[0.5729008181596493, 0.9897356791094248]]",[0.9897356791094248],1,0.9897356791094248
148,2b47e61015600a8e.jpg,/Zebra/2b47e61015600a8e.jpg,406,1024,"[[639.8614501953125, 139.39639282226562, 857.5223388671875, 283.65264892578125]]","[[0.6248646974563599, 0.3433408690203587, 0.8374241590499878, 0.6986518446447814]]","[[640.0, 138.962026, 856.32, 283.04736599999995]]",<class 'list'>,"[[0.625, 0.34227100000000005, 0.83625, 0.6971609999999999]]",[[0.9970350710129938]],[0.9970350710129938],1,0.9970350710129938
149,211cd870b0e56bfb.jpg,/Zebra/211cd870b0e56bfb.jpg,683,1024,"[[44.4091796875, 40.032859802246094, 996.5294799804688, 645.6861572265625]]","[[0.04336833953857422, 0.05861326471778345, 0.9731733202934265, 0.945367726539623]]","[[40.32, 39.083309, 1000.96, 672.108199]]",<class 'list'>,"[[0.039375, 0.057223, 0.9775, 0.9840530000000001]]",[[0.9749977771695844]],[0.9749977771695844],1,0.9749977771695844
150,48b23c257fffa8e3.jpg,/Zebra/48b23c257fffa8e3.jpg,680,1024,"[[214.90060424804688, 31.969432830810547, 1023.9310302734375, 670.201171875]]","[[0.20986387133598328, 0.04701387181001551, 0.9999326467514038, 0.9855899586397059]]","[[209.35065600000001, 35.250519999999995, 1022.8623359999999, 678.8630400000001]]",<class 'list'>,"[[0.20444400000000001, 0.05183899999999999, 0.9988889999999999, 0.9983280000000001]]",[[0.9874429649045741]],[0.9874429649045741],1,0.987442964904574
151,096598b1909e1cce.jpg,/Zebra/096598b1909e1cce.jpg,850,768,"[[0.0, 0.0, 245.1100311279297, 810.818359375]]","[[0.0, 0.0, 0.31915368636449176, 0.9539039522058823]]","[[0.0, 1.59375, 241.659648, 816.53125]]",<class 'list'>,"[[0.0, 0.001875, 0.314661, 0.960625]]",[[0.9922364417042193]],[0.9922364417042193],1,0.9922364417042192
152,0bf2ce2142515aa6.jpg,/Zebra/0bf2ce2142515aa6.jpg,683,1024,"[[205.6119384765625, 29.616016387939453, 857.9070434570312, 613.9530029296875]]","[[0.20079290866851807, 0.043361663818359375, 0.8377998471260071, 0.8989063000434663]]","[[211.84, 24.346901000000003, 851.2, 614.443875]]",<class 'list'>,"[[0.206875, 0.035647000000000005, 0.83125, 0.8996250000000001]]",[[0.9878285252765631]],[0.9878285252765631],1,0.9878285252765632
153,05b7c3387a3542da.jpg,/Zebra/05b7c3387a3542da.jpg,768,1024,"[[0.26777344942092896, 3.0923829078674316, 643.7806396484375, 705.7171630859375]]","[[0.00026149750920012593, 0.004026540244619052, 0.6286920309066772, 0.9189025561014811]]","[[0.0, 0.0, 639.36, 723.84], [711.04, 550.400256, 1023.36, 767.360256]]",<class 'list'>,"[[0.0, 0.0, 0.624375, 0.9425], [0.694375, 0.716667, 0.999375, 0.999167]]","[[0.9830450218451984], [0.3061816927988854]]","[0.9830450218451984, 0.3061816927988854]",2,0.6446133573220418
154,c2d40a23963914cc.jpg,/Zebra/c2d40a23963914cc.jpg,683,1024,"[[274.3877868652344, 0.0, 1023.0304565429688, 612.1317749023438]]","[[0.26795682311058044, 0.0, 0.9990531802177429, 0.8962397875583363]]","[[275.2, 0.0, 1023.36, 682.3593460000001]]",<class 'list'>,"[[0.26875, 0.0, 0.999375, 0.9990620000000001]]",[[0.9479762520851734]],[0.9479762520851734],1,0.9479762520851734
155,0d12bd0386fdd2aa.jpg,/Zebra/0d12bd0386fdd2aa.jpg,768,1024,"[[18.567968368530273, 133.01806640625, 1011.0657958984375, 733.7613525390625]]","[[0.018132781609892845, 0.1732006072998047, 0.9873689413070679, 0.9554184277852377]]","[[98.56, 163.2, 968.32, 739.839744]]",<class 'list'>,"[[0.09625, 0.2125, 0.945625, 0.963333]]",[[0.9146100684779364]],[0.9146100684779364],1,0.9146100684779364
